time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-11-22T13:08:58.400Z,17.9582,-68.463,58,2.9,Md,4,280.8,0.55695548,0.15,pr,pr13326002,2013-11-23T01:33:31.846Z,"48km SSE of Boca de Yuma, Dominican Republic",earthquake
2013-11-22T12:53:40.000Z,35.5867,-120.9437,6.8,1,Md,,100.8,0.06288207,0.1,nc,nc72108100,2013-11-23T01:59:08.615Z,"12km ENE of Cambria, California",earthquake
2013-11-22T12:51:11.500Z,18.3505,-67.0951,20,2.1,Md,5,169.2,0.11678099,0.05,pr,pr13326000,2013-11-22T17:12:02.387Z,"5km SSE of Moca, Puerto Rico",earthquake
2013-11-22T12:32:16.100Z,-5.8229,129.9533,221.48,4.4,mb,,64,2.527,1.13,us,usb000l495,2013-11-22T20:34:53.642Z,"279km NNW of Saumlaki, Indonesia",earthquake
2013-11-22T11:50:26.000Z,54.9636,-162.6376,91.3,2.9,ml,18,151.199987904001,,0.62,ak,ak10870228,2013-11-24T01:48:54.019Z,"25km SSE of Cold Bay, Alaska",earthquake
2013-11-22T11:35:12.000Z,61.089,-150.661,49.5,1.7,ml,,,,0.43,ak,ak10863277,2013-11-24T01:48:05.315Z,"43km WSW of Anchorage, Alaska",earthquake
2013-11-22T11:16:58.000Z,61.0446,-148.9542,26.3,1.9,ml,,,,0.49,ak,ak10863096,2013-11-24T01:47:56.232Z,"33km NNW of Whittier, Alaska",earthquake
2013-11-22T10:58:20.000Z,62.9291,-149.4622,76.1,1.8,ml,,,,0.45,ak,ak10863093,2013-11-24T01:48:16.267Z,"57km SSW of Cantwell, Alaska",earthquake
2013-11-22T10:49:56.000Z,52.2135,-174.8046,0.3,1.5,ml,,,,0.88,ak,ak10863092,2013-11-24T01:49:10.133Z,"41km W of Atka, Alaska",earthquake
2013-11-22T10:47:29.020Z,35.723,-97.381,6.8,2,ml,,,,0.59,us,usb000l4zu,2013-11-23T06:10:58.000Z,"11km NE of Edmond, Oklahoma",earthquake
2013-11-22T10:18:19.900Z,19.3668,-155.2462,32.7,2.1,Ml,,54,0.00898315,0.22,hv,hv60595196,2013-11-22T10:24:10.274Z,"7km S of Volcano, Hawaii",earthquake
2013-11-22T10:16:58.500Z,36.6293,-121.1087,6.5,1.1,Md,,97.2,0.06288207,0.1,nc,nc72108085,2013-11-26T00:10:07.902Z,"29km NE of Soledad, California",earthquake
2013-11-22T09:59:34.000Z,57.9354,-151.956,33,2.5,ml,28,161.999987040001,,0.52,ak,ak10870223,2013-11-24T01:48:52.852Z,"31km ENE of Kodiak, Alaska",earthquake
2013-11-22T09:58:23.000Z,61.0385,-151.4201,69.7,1.6,ml,,,,0.44,ak,ak10863079,2013-11-24T01:47:58.185Z,"39km N of Nikiski, Alaska",earthquake
2013-11-22T09:47:59.000Z,33.7143,-118.0837,7.1,1.4,Ml,24,147.6,0.08084838,0.29,ci,ci11393986,2013-11-22T18:30:20.242Z,"3km SSE of Seal Beach, California",earthquake
2013-11-22T09:46:44.200Z,33.9483,-118.409,11.4,1.4,Ml,19,50.4,0.00898315,0.34,ci,ci11393978,2013-11-22T17:53:39.734Z,"3km NNE of El Segundo, California",earthquake
2013-11-22T09:46:05.000Z,63.0756,-151.0414,120.4,1.6,ml,12,64.7999948160004,,0.48,ak,ak10870221,2013-11-24T01:49:28.753Z,"96km NNW of Talkeetna, Alaska",earthquake
2013-11-22T09:46:00.400Z,33.9528,-118.414,8.7,1.5,Ml,22,104.4,0.01796631,0.16,ci,ci11393970,2013-11-22T18:27:00.206Z,"3km N of El Segundo, California",earthquake
2013-11-22T09:40:46.000Z,63.4752,-147.2215,16.2,1.2,Ml,,,,0.52,ak,ak10863069,2013-11-24T01:47:42.875Z,"86km E of Cantwell, Alaska",earthquake
2013-11-22T09:29:10.500Z,36.0477,-117.4668,5.3,1.6,Ml,16,111.6,0.01796631,0.12,ci,ci11393962,2013-11-22T18:20:25.131Z,"31km N of Searles Valley, California",earthquake
2013-11-22T09:12:35.000Z,65.0176,-147.6118,14.8,1.5,ml,,,,0.29,ak,ak10862905,2013-11-26T01:33:22.773Z,"20km NNE of Fairbanks, Alaska",earthquake
2013-11-22T09:06:29.000Z,33.1912,-115.5758,1.2,1.2,Ml,23,68.4,0.02694946,0.08,ci,ci11393938,2013-11-22T18:07:39.863Z,"7km SW of Niland, California",earthquake
2013-11-22T09:06:00.000Z,63.2639,-151.4762,12.7,2.2,ml,,,,0.73,ak,ak10862889,2013-11-24T01:47:54.723Z,"125km NNW of Talkeetna, Alaska",earthquake
2013-11-22T09:03:19.000Z,61.6807,-146.5309,32.2,1.8,ml,,,,0.62,ak,ak10862888,2013-11-24T01:47:59.461Z,"62km N of Valdez, Alaska",earthquake
2013-11-22T08:40:54.000Z,54.4606,-160.7178,8.2,3.3,ml,,,,0.82,ak,ak10862884,2013-11-24T01:47:53.459Z,"83km WSW of Chernabura Island, Alaska",earthquake
2013-11-22T08:38:19.000Z,57.9165,-156.511,162.9,2.4,ml,14,104.399991648001,,0.32,ak,ak10870215,2013-11-24T01:48:47.668Z,"86km S of King Salmon, Alaska",earthquake
2013-11-22T08:25:31.000Z,59.7575,-152.9244,103,2.3,ml,,,,0.45,ak,ak10862721,2013-11-24T01:49:15.818Z,"61km W of Anchor Point, Alaska",earthquake
2013-11-22T08:18:50.930Z,44.6719,124.1367,15.21,4.9,mb,,31,3.893,0.88,us,usb000l451,2013-11-22T15:41:20.851Z,"36km S of Qian'an, China",earthquake
2013-11-22T08:09:20.000Z,60.9481,-147.6054,11.9,1.5,ml,13,115.199990784001,,0.44,ak,ak10870213,2013-11-24T01:48:45.615Z,"61km ENE of Whittier, Alaska",earthquake
2013-11-22T08:04:18.000Z,52.6375,-169.571,9.8,2.4,ml,9,345.599972352002,,0.75,ak,ak10870212,2013-11-24T01:48:44.620Z,"58km SW of Nikolski, Alaska",earthquake
2013-11-22T08:00:07.000Z,61.0544,-150.4661,53.3,2.8,ml,,,,0.61,ak,ak10862710,2013-11-24T01:55:38.356Z,"35km WSW of Anchorage, Alaska",earthquake
2013-11-22T07:34:03.000Z,63.543,-147.3476,17.6,1.1,ml,,,,0.63,ak,ak10862705,2013-11-24T01:49:13.346Z,"81km ENE of Cantwell, Alaska",earthquake
2013-11-22T07:05:05.800Z,19.2998,-155.37,4.3,1.7,Md,,104.4,0.03593261,0.17,hv,hv60595116,2013-11-22T07:08:08.516Z,"15km NE of Pahala, Hawaii",earthquake
2013-11-22T06:59:00.000Z,-31.6509,-69.6468,98.67,4.4,mb,,105,1.757,0.88,us,usb000l457,2013-11-22T15:01:40.025Z,"42km SSW of Calingasta, Argentina",earthquake
2013-11-22T06:53:39.110Z,-8.5713,118.4015,163.84,4.6,mb,,76,3.779,0.68,us,usb000l43v,2013-11-22T14:56:15.031Z,"12km SE of Lanci Satu, Indonesia",earthquake
2013-11-22T06:51:25.550Z,34.4258,45.5818,10.48,5.4,mb,,38,5.751,1.47,us,usb000l43r,2013-11-22T22:16:28.152Z,"26km W of Sarpol-e Zahab, Iran",earthquake
2013-11-22T06:46:40.100Z,19.3122,-155.1377,5.6,2.4,Ml,,108,0.02694946,0.26,hv,hv60595111,2013-11-22T06:52:26.858Z,"16km SE of Volcano, Hawaii",earthquake
2013-11-22T06:29:23.100Z,38.8438,-122.828,3,2.7,Md,,50.4,0.00898315,0.07,nc,nc72108030,2013-11-23T04:19:09.878Z,"9km WNW of Cobb, California",earthquake
2013-11-22T06:21:04.300Z,38.8087,-122.8137,2.7,1.1,Md,,100.8,0.00898315,0.03,nc,nc72108025,2013-11-23T01:55:03.121Z,"6km NW of The Geysers, California",earthquake
2013-11-22T06:13:14.520Z,37.2292,144.8085,34.99,4.7,mb,,87,4.946,1.09,us,usb000l435,2013-11-22T14:15:41.710Z,"Off the east coast of Honshu, Japan",earthquake
2013-11-22T06:08:54.100Z,38.1515,-112.5272,1.9,1.5,Ml,,57.6,0.28746089,0.24,uu,uu60045642,2013-11-22T18:27:44.019Z,"17km SE of Beaver, Utah",earthquake
2013-11-22T05:37:17.710Z,-0.195,123.0122,83.58,5.1,mb,,58,0.874,1.13,us,usb000l42k,2013-11-22T13:39:44.978Z,"67km SSW of Bilungala, Indonesia",earthquake
2013-11-22T05:35:17.230Z,35.7593,-97.3626,5,2.1,mb_lg,,200,0.107,0.38,us,usb000l469,2013-11-23T01:34:09.105Z,"14km SSE of Guthrie, Oklahoma",earthquake
2013-11-22T05:31:26.000Z,63.1242,-150.7995,120.5,1.6,ml,14,100.799991936001,,0.38,ak,ak10870208,2013-11-24T01:48:58.141Z,"95km NNW of Talkeetna, Alaska",earthquake
2013-11-22T05:21:15.000Z,60.2063,-152.6649,112.6,2.1,ml,18,104.399991648001,,0.59,ak,ak10870207,2013-11-24T01:49:27.107Z,"31km S of Redoubt Volcano, Alaska",earthquake
2013-11-22T04:53:43.420Z,-24.2011,179.1424,513.29,4.5,mb,,115,6.504,1.05,us,usb000l425,2013-11-22T12:56:09.771Z,"South of the Fiji Islands",earthquake
2013-11-22T04:36:16.000Z,61.8158,-149.2191,33.6,1.6,ml,,,,0.42,ak,ak10862364,2013-11-24T01:49:21.139Z,"8km N of Fishhook, Alaska",earthquake
2013-11-22T04:29:49.000Z,62.5203,-150.5938,72.1,1.8,Ml,,,,0.61,ak,ak10862206,2013-11-24T01:47:40.228Z,"33km NW of Talkeetna, Alaska",earthquake
2013-11-22T03:57:42.000Z,60.4366,-152.8433,136.1,2.3,Ml,,,,0.47,ak,ak10862204,2013-11-24T01:47:41.848Z,"7km SW of Redoubt Volcano, Alaska",earthquake
2013-11-22T03:29:18.750Z,38.4964,43.3338,9.49,4.6,mb,,105,1.977,1.23,us,usb000l41l,2013-11-22T11:31:55.763Z,"4km W of Van, Turkey",earthquake
2013-11-22T03:17:09.450Z,46.5115,152.998,34.94,5.3,mb,,89,7.05,0.93,us,usb000l41k,2013-11-22T17:22:18.000Z,"Kuril Islands",earthquake
2013-11-22T02:40:32.000Z,50.0257,-179.0875,9.4,2.1,ml,10,327.599973792002,,0.52,ak,ak10870203,2013-11-24T01:48:57.221Z,"137km S of Amatignak Island, Alaska",earthquake
2013-11-22T02:33:51.400Z,38.7298,-122.4137,4.8,1.1,Md,,82.8,0.08084838,0.16,nc,nc72107960,2013-11-23T03:18:02.870Z,"15km SE of Hidden Valley Lake, California",earthquake
2013-11-22T02:29:27.000Z,60.7546,-152.837,121.4,2,ml,,,,0.54,ak,ak10870202,2013-11-24T01:49:02.212Z,"30km N of Redoubt Volcano, Alaska",earthquake
2013-11-22T02:25:37.000Z,63.5237,-150.7427,10.2,1.3,ml,,,,0.83,ak,ak10870201,2013-11-24T01:48:59.807Z,"90km W of Cantwell, Alaska",earthquake
2013-11-22T02:23:44.000Z,52.027,-166.191,32.9,2.5,ml,,,,0.44,ak,ak10870200,2013-11-24T01:49:08.627Z,"206km S of Unalaska, Alaska",earthquake
2013-11-22T02:04:45.000Z,65.1373,-146.4694,0.9,1.8,ml,,,,0.52,ak,ak10862015,2013-11-26T01:33:21.891Z,"59km NNE of Eielson Air Force Base, Alaska",earthquake
2013-11-22T01:39:46.000Z,63.5296,-147.3518,7.6,1,ml,,,,0.49,ak,ak10862012,2013-11-24T01:49:20.004Z,"81km ENE of Cantwell, Alaska",earthquake
2013-11-22T01:11:24.000Z,59.5367,-152.8709,91.4,2.2,ml,,,,0.4,ak,ak10870197,2013-11-24T01:42:39.029Z,"64km WSW of Anchor Point, Alaska",earthquake
2013-11-22T01:06:59.700Z,35.2592,-118.5645,9.4,1.3,Ml,6,82.8,0.10779783,0.08,ci,ci11393858,2013-11-22T15:45:11.163Z,"12km NNE of Bear Valley Springs, California",earthquake
2013-11-22T01:06:55.000Z,61.0967,-140.0337,1.5,1.5,ml,,,,0.63,ak,ak10870196,2013-11-26T01:33:27.913Z,"142km WNW of Haines Junction, Canada",earthquake
2013-11-22T00:58:13.000Z,52.2362,-175.4461,231.2,2,ml,,,,0.19,ak,ak10870195,2013-11-26T01:33:29.488Z,"85km W of Atka, Alaska",earthquake
2013-11-22T00:47:16.000Z,33.19,-115.5748,0.1,1.3,Ml,12,100.8,0.02694946,0.07,ci,ci11393850,2013-11-22T15:42:13.763Z,"7km SW of Niland, California",earthquake
2013-11-22T00:43:16.600Z,37.561,-118.8615,5.8,2.7,Md,,46.8,0.03593261,0.04,nc,nc72107935,2013-11-23T03:35:14.844Z,"13km SE of Mammoth Lakes, California",earthquake
2013-11-22T00:18:38.100Z,44.0927,-121.3178,0,1.9,Md,,140.4,0.02694946,0.38,uw,uw60633582,2013-11-22T05:57:57.869Z,"3km N of Bend, Oregon",quarry
2013-11-22T00:18:33.000Z,60.3375,-147.3824,12.7,2,Ml,,,,0.79,ak,ak10861967,2013-11-24T01:42:21.736Z,"86km ESE of Whittier, Alaska",earthquake
2013-11-22T00:11:00.200Z,35.9685,-117.896,2.8,1,Ml,13,129.6,0.03593261,0.08,ci,ci11393834,2013-11-22T15:32:41.039Z,"36km NNW of Inyokern, California",earthquake
2013-11-21T23:52:41.000Z,51.5696,-178.93,38,1.9,ml,8,309.599975232002,,0.33,ak,ak10865885,2013-11-23T01:42:50.678Z,"36km NNE of Amatignak Island, Alaska",earthquake
2013-11-21T23:49:45.220Z,28.103,101.6647,15.05,4.4,mb,,72,3.119,0.81,us,usb000l3zv,2013-11-26T04:45:44.000Z,"42km ENE of Qiaowa, China",earthquake
2013-11-21T23:46:33.000Z,58.9606,-153.2153,70.7,3,ml,,,,0.6,ak,ak10861952,2013-11-26T03:24:22.000Z,"120km SW of Anchor Point, Alaska",earthquake
2013-11-21T23:34:53.400Z,37.2228,-121.6002,3.9,1.4,Md,,129.6,0.06288207,0.07,nc,nc72111216,2013-11-22T04:32:07.246Z,"11km NNE of Morgan Hill, California",earthquake
2013-11-21T23:27:42.300Z,18.8577,-67.4899,33,2.9,Md,4,234,0.86238267,0.01,pr,pr13325006,2013-11-26T03:17:04.000Z,"57km NW of San Antonio, Puerto Rico",earthquake
2013-11-21T23:25:19.200Z,32.9993,-116.4477,8.8,1,Ml,19,111.6,0.10779783,0.17,ci,ci11393818,2013-11-21T23:43:32.616Z,"16km ESE of Julian, California",earthquake
2013-11-21T23:23:49.000Z,62.7334,-148.9602,59.9,1.2,ml,,,,0.29,ak,ak10861736,2013-11-23T01:42:04.479Z,"73km S of Cantwell, Alaska",earthquake
2013-11-21T23:09:21.900Z,38.807,-122.819,4.8,1.1,Md,,115.2,0.00898315,0.07,nc,nc72111201,2013-11-22T00:06:05.724Z,"6km WNW of The Geysers, California",earthquake
2013-11-21T23:07:50.000Z,61.1378,-139.9968,9.1,1.5,ml,,,,0.46,ak,ak10861620,2013-11-23T01:42:00.121Z,"141km WNW of Haines Junction, Canada",earthquake
2013-11-21T23:03:49.000Z,61.1843,-140.0278,4,1.5,ml,,,,0.72,ak,ak10861617,2013-11-23T01:41:57.960Z,"144km WNW of Haines Junction, Canada",earthquake
2013-11-21T23:01:55.000Z,61.4138,-151.3736,70.1,2.1,ml,,,,0.56,ak,ak10861611,2013-11-23T01:40:00.517Z,"76km W of Big Lake, Alaska",earthquake
2013-11-21T22:58:31.700Z,34.263,-116.4425,8.7,1.1,Ml,26,104.4,0.07186522,0.12,ci,ci11393810,2013-11-21T23:16:27.432Z,"16km N of Yucca Valley, California",earthquake
2013-11-21T22:57:44.000Z,51.6625,-177.7975,69.6,1.4,ml,8,244.799980416002,,0.2,ak,ak10865879,2013-11-23T01:42:49.671Z,"34km SE of Tanaga Volcano, Alaska",earthquake
2013-11-21T22:55:57.300Z,34.2593,-116.4457,9.1,1.2,Ml,24,100.8,0.07186522,0.13,ci,ci11393802,2013-11-21T23:12:52.383Z,"16km N of Yucca Valley, California",earthquake
2013-11-21T22:44:44.000Z,61.1112,-150.8366,69.6,2.3,ml,,,,0.86,ak,ak10861598,2013-11-23T01:40:13.938Z,"51km WSW of Anchorage, Alaska",earthquake
2013-11-21T22:37:01.600Z,34.2775,-118.4768,7,1.3,Ml,15,122.4,0.11678099,0.31,ci,ci11393794,2013-11-22T00:25:01.365Z,"3km W of San Fernando, California",earthquake
2013-11-21T22:34:01.600Z,38.8067,-122.8175,4.9,1.1,Md,,176.4,0.01796631,0.04,nc,nc72111196,2013-11-22T03:00:06.463Z,"6km WNW of The Geysers, California",earthquake
2013-11-21T22:27:48.000Z,61.685,-149.9009,28,1.6,ml,,,,0.53,ak,ak10861589,2013-11-23T01:40:12.460Z,"7km NW of Houston, Alaska",earthquake
2013-11-21T22:13:21.600Z,49.339,-120.5668,0,2.3,Md,,201.6,1.03306258,0.57,uw,uw60633462,2013-11-22T05:55:17.573Z,"13km SSW of Princeton, Canada",quarry
2013-11-21T22:06:51.000Z,51.6764,-177.1755,44.7,1.4,ml,,,,0.38,ak,ak10861579,2013-11-23T01:41:55.499Z,"42km WSW of Adak, Alaska",earthquake
2013-11-21T21:50:21.640Z,-6.5865,154.6862,111.89,4.5,mb,,63,5.93,0.72,us,usb000l3xz,2013-11-26T00:20:21.023Z,"93km WSW of Panguna, Papua New Guinea",earthquake
2013-11-21T21:34:39.700Z,36.0885,-118.0042,3.3,1.4,Ml,23,75.6,0.12576414,0.1,ci,ci11393778,2013-11-22T05:37:08.456Z,"51km NNW of Inyokern, California",earthquake
2013-11-21T21:04:13.500Z,33.941,-116.6247,15.2,1.1,Ml,33,54,0.03593261,0.11,ci,ci11393770,2013-11-21T22:41:27.049Z,"8km WNW of Garnet, California",earthquake
2013-11-21T21:01:06.000Z,59.5615,-152.9443,88.2,2.2,ml,,,,0.49,ak,ak10861405,2013-11-23T01:40:15.268Z,"67km WSW of Anchor Point, Alaska",earthquake
2013-11-21T21:00:09.900Z,48.3178,-115.646,8.3,1.6,Md,15,205.2,0.74021179,0.32,mb,mb13169122,2013-11-22T23:15:09.496Z,"10km SW of Libby, Montana",earthquake
2013-11-21T20:35:25.000Z,62.2688,-150.1362,10.7,1.3,ml,,,,0.63,ak,ak10865874,2013-11-26T01:10:25.219Z,"6km SSW of Talkeetna, Alaska",earthquake
2013-11-21T20:24:32.800Z,37.652,-119.0195,1.8,1,Md,,129.6,0.00898315,0.05,nc,nc72111151,2013-11-22T23:20:05.131Z,"4km W of Mammoth Lakes, California",earthquake
2013-11-21T20:22:53.000Z,64.9968,-147.3418,0,1.4,ml,,,,0.16,ak,ak10861245,2013-11-23T01:40:14.593Z,"23km NNE of Badger, Alaska",earthquake
2013-11-21T20:20:09.000Z,38.8235,-122.825,0.7,1.3,Md,,61.2,0.00898315,0.08,nc,nc72111146,2013-11-22T01:17:08.740Z,"7km NW of The Geysers, California",earthquake
2013-11-21T20:02:17.900Z,38.8042,-122.7693,0.6,1.2,Md,,115.2,0.01796631,0.06,nc,nc72111141,2013-11-22T00:48:05.456Z,"3km NNW of The Geysers, California",earthquake
2013-11-21T20:01:41.800Z,19.4597,-155.818,14.6,1.3,Md,,205.2,0.11678099,0.09,hv,hv60594841,2013-11-22T21:20:48.895Z,"4km E of Honaunau-Napoopoo, Hawaii",earthquake
2013-11-21T19:45:30.760Z,40.7087,19.6023,10,4.4,mb,,63,0.667,1.45,us,usb000l3qz,2013-11-22T08:30:07.000Z,"3km ESE of Fier-Cifci, Albania",earthquake
2013-11-21T19:36:51.000Z,51.7526,-175.5228,41.3,1.6,ml,11,215.999982720001,,0.29,ak,ak10865872,2013-11-23T01:42:45.686Z,"79km E of Adak, Alaska",earthquake
2013-11-21T19:14:53.300Z,35.802,-117.5353,0,1.2,Ml,7,154.8,0.05389892,0.05,ci,ci11393738,2013-11-21T19:39:49.596Z,"1km E of Quarry at CLC",quarry
2013-11-21T19:06:00.800Z,36.7618,-121.595,0.6,1.3,Md,,140.4,0.02694946,0.05,nc,nc72111121,2013-11-21T19:54:01.938Z,"6km ESE of Prunedale, California",earthquake
2013-11-21T18:35:19.700Z,19.4255,-155.262,2.5,1.8,Md,,190.8,0,0.17,hv,hv60594796,2013-11-21T18:41:04.087Z,"2km WSW of Volcano, Hawaii",earthquake
2013-11-21T18:28:20.200Z,45.2298,-123.0372,0,1.9,Md,,302.4,0.16169675,0.02,uw,uw60633317,2013-11-21T19:02:55.380Z,"3km ENE of Dayton, Oregon",quarry
2013-11-21T18:01:16.000Z,62.8475,-150.2421,86.4,1.5,ml,17,61.1999951040004,,0.37,ak,ak10865871,2013-11-23T01:42:42.496Z,"58km N of Talkeetna, Alaska",earthquake
2013-11-21T17:36:03.200Z,19.2937,-155.4662,8.2,2.5,Ml,,46.8,0.05389892,0.12,hv,hv60594766,2013-11-21T22:17:09.374Z,"9km N of Pahala, Hawaii",earthquake
2013-11-21T16:53:34.600Z,47.0321,-112.2153,3.4,1.3,Md,23,194.4,0.07995006,0.28,mb,mb13642970,2013-11-22T23:15:09.493Z,"35km NNW of Helena Valley Northwest, Montana",earthquake
2013-11-21T16:52:01.000Z,63.484,-148.3702,2.6,1.3,ml,,,,0.47,ak,ak10861009,2013-11-23T01:40:24.802Z,"30km ENE of Cantwell, Alaska",earthquake
2013-11-21T16:49:50.300Z,38.964,-111.3843,3.1,1.2,Md,,108,0.1706799,0.17,uu,uu60045572,2013-11-22T20:05:14.808Z,"26km WSW of Ferron, Utah",earthquake
2013-11-21T16:45:52.000Z,62.6512,-149.76,62.8,1.3,ml,,,,0.34,ak,ak10861007,2013-11-23T01:41:53.842Z,"40km NNE of Talkeetna, Alaska",earthquake
2013-11-21T16:17:52.330Z,6.7996,-73.0693,157.21,4.6,mb,,47,2.302,0.56,us,usb000l3kq,2013-11-21T18:09:31.228Z,"12km NNW of Aratoca, Colombia",earthquake
2013-11-21T16:04:09.000Z,50.3138,-176.2002,24.7,2.4,ml,,,,0.29,ak,ak10860859,2013-11-23T01:40:17.498Z,"177km S of Adak, Alaska",earthquake
2013-11-21T16:01:38.000Z,59.2976,-150.5176,15.9,2.8,ml,,,,0.57,ak,ak10860854,2013-11-23T01:40:20.147Z,"56km SE of Fritz Creek, Alaska",earthquake
2013-11-21T15:59:30.900Z,19.5897,-65.3855,15,3.3,Md,4,306,1.27830265,0.1,pr,pr13325004,2013-11-21T22:04:55.000Z,"137km NNE of Vieques, Puerto Rico",earthquake
2013-11-21T15:40:27.730Z,41.7547,71.9969,45.11,4.5,mb,,29,0.844,0.85,us,usb000l3k7,2013-11-21T23:43:03.055Z,"35km NE of Kerben, Kyrgyzstan",earthquake
2013-11-21T15:31:43.100Z,44.7635,-111.0938,14.2,1.4,Ml,,97.2,0.03593261,0.23,uu,uu60045562,2013-11-22T17:44:37.713Z,"11km N of West Yellowstone, Montana",earthquake
2013-11-21T15:14:46.100Z,33.152,-115.6398,1.5,1.3,Ml,14,90,0.00898315,0.19,ci,ci11393730,2013-11-21T19:26:10.693Z,"12km WNW of Calipatria, California",earthquake
2013-11-21T14:24:33.900Z,38.8105,-122.8097,2.8,1,Md,,129.6,0.00898315,0.07,nc,nc72111076,2013-11-21T16:57:10.498Z,"5km NW of The Geysers, California",earthquake
2013-11-21T14:16:26.000Z,51.2537,-175.2144,7.1,2,ml,,,,0.44,ak,ak10860591,2013-11-23T01:40:16.965Z,"121km SE of Adak, Alaska",earthquake
2013-11-21T14:15:21.800Z,38.801,-122.9093,6.9,1.1,Md,,187.2,0.01796631,0.1,nc,nc72111071,2013-11-21T16:27:17.068Z,"9km E of Cloverdale, California",earthquake
2013-11-21T14:07:54.000Z,62.9321,-148.0876,63.3,1.5,ml,,,,0.28,ak,ak10860577,2013-11-23T01:40:26.705Z,"67km SE of Cantwell, Alaska",earthquake
2013-11-21T13:36:12.000Z,63.3654,-150.3279,119.9,1.5,ml,16,82.7999933760005,,0.24,ak,ak10865863,2013-11-23T01:42:40.062Z,"68km W of Cantwell, Alaska",earthquake
2013-11-21T13:23:18.600Z,35.8337,-121.1262,6.9,1.2,Md,,97.2,0.06288207,0.05,nc,nc72111061,2013-11-22T01:12:08.138Z,"21km NNE of San Simeon, California",earthquake
2013-11-21T13:22:28.980Z,23.7686,-44.9726,9.88,4.9,mb,,113,16.853,0.72,us,usb000l3jd,2013-11-21T21:25:01.870Z,"Northern Mid-Atlantic Ridge",earthquake
2013-11-21T13:17:20.500Z,18.6205,-65.6494,69,2.7,Md,3,280.8,0.39885199,0.09,pr,pr13325005,2013-11-21T18:27:59.993Z,"28km NNE of Luquillo, Puerto Rico",earthquake
2013-11-21T13:04:01.600Z,33.4132,-118.8733,6.6,2.9,Ml,37,162,0.14373045,0.19,ci,ci11393706,2013-11-21T18:26:54.589Z,"51km W of Avalon, California",earthquake
2013-11-21T13:02:22.500Z,36.9718,-121.6303,4.7,1.6,Md,,64.8,0.03593261,0.11,nc,nc72111041,2013-11-21T15:00:17.136Z,"6km SW of Gilroy, California",earthquake
2013-11-21T12:50:01.000Z,61.7892,-150.8768,55.3,1.9,ml,,,,0.48,ak,ak10860438,2013-11-23T01:40:25.658Z,"44km W of Willow, Alaska",earthquake
2013-11-21T12:37:36.680Z,32.7753,140.9492,54.49,4.7,mb,,145,1.013,0.62,us,usb000l3ij,2013-11-21T20:40:08.952Z,"112km ESE of Hachijo-jima, Japan",earthquake
2013-11-21T12:25:41.400Z,37.1603,-121.5447,7.6,1,Md,,100.8,0.06288207,0.05,nc,nc72111031,2013-11-22T02:42:13.509Z,"10km ENE of Morgan Hill, California",earthquake
2013-11-21T12:10:13.000Z,65.2192,-152.6583,13.2,2.1,ml,,,,0.99,ak,ak10860319,2013-11-23T01:41:52.777Z,"27km WNW of Tanana, Alaska",earthquake
2013-11-21T11:57:50.000Z,61.4752,-148.3652,13.5,1,ml,,,,0.42,ak,ak10860318,2013-11-23T01:41:51.918Z,"35km ESE of Lazy Mountain, Alaska",earthquake
2013-11-21T11:51:44.500Z,35.513,-92.4437,0.1,2.3,md,13,79.1999936640005,0.116781,0.26,nm,nm112113a,2013-11-23T04:00:06.631Z,"8km S of Clinton, Arkansas",earthquake
2013-11-21T11:45:18.710Z,-60.1954,-44.9882,10,4.3,mb,,138,7.504,0.67,us,usb000l3i5,2013-11-21T12:16:05.000Z,"Scotia Sea",earthquake
2013-11-21T11:45:03.000Z,62.087,-151.0477,66.7,1.5,ml,21,82.7999933760005,,0.47,ak,ak10865859,2013-11-23T01:42:39.063Z,"55km WSW of Talkeetna, Alaska",earthquake
2013-11-21T11:43:29.000Z,51.2405,-176.2928,28.4,1.6,ml,11,280.799977536002,,0.34,ak,ak10865858,2013-11-23T01:42:37.791Z,"75km SSE of Adak, Alaska",earthquake
2013-11-21T11:40:51.000Z,63.1502,-150.4905,114.4,1.4,ml,14,82.7999933760005,,0.25,ak,ak10865857,2013-11-23T01:42:36.817Z,"81km WSW of Cantwell, Alaska",earthquake
2013-11-21T11:31:01.000Z,51.2596,-177.8179,20.5,1.6,ml,10,291.599976672002,,0.35,ak,ak10865856,2013-11-23T01:42:34.128Z,"72km SSE of Tanaga Volcano, Alaska",earthquake
2013-11-21T11:20:02.000Z,64.3268,-150.696,1.5,1.5,ml,,,,0.83,ak,ak10860303,2013-11-23T01:40:29.561Z,"75km S of Manley Hot Springs, Alaska",earthquake
2013-11-21T11:13:18.120Z,-60.2143,-45.9414,10,4.5,mb,,64,7.844,0.75,us,usb000l3hm,2013-11-21T11:41:39.000Z,"Scotia Sea",earthquake
2013-11-21T11:08:32.700Z,18.1504,-66.9231,15,1.7,Md,3,172.8,0.21290072,0.05,pr,pr13325002,2013-11-21T12:45:12.850Z,"6km ESE of Maricao, Puerto Rico",earthquake
2013-11-21T10:52:47.000Z,61.94,-149.159,4.5,1.3,ml,,,,0.3,ak,ak10860186,2013-11-23T01:42:53.992Z,"22km N of Fishhook, Alaska",earthquake
